время, масса, высота, скорость
0.00, 175909.81, 87.40, 0.00
0.02, 175909.81, 87.40, 0.00
0.04, 175909.81, 87.40, 0.00
0.06, 175909.81, 87.40, 0.00
0.08, 175909.81, 87.40, 0.00
0.10, 175909.81, 87.40, 0.00
0.12, 175909.81, 87.40, 0.00
0.14, 175909.81, 87.40, 0.00
0.16, 175909.81, 87.40, 0.00
0.18, 175909.81, 87.40, 0.00
0.20, 175909.81, 87.40, 0.00
0.22, 175909.81, 87.40, 0.00
0.24, 175909.81, 87.40, 0.00
0.26, 175909.81, 87.40, 0.00
0.28, 175909.81, 87.40, 0.00
0.30, 175909.81, 87.40, 0.00
0.32, 175909.81, 87.40, 0.00
0.34, 175909.81, 87.40, 0.00
0.36, 175909.81, 87.40, 0.00
0.38, 175909.81, 87.40, 0.00
0.40, 175909.81, 87.40, 0.00
0.42, 175909.81, 87.40, 0.00
0.44, 175909.81, 87.40, 0.00
0.46, 175909.81, 87.40, 0.00
0.48, 175909.81, 87.40, 0.00
0.50, 175909.81, 87.40, 0.00
0.52, 175909.81, 87.40, 0.00
0.54, 175909.81, 87.40, 0.00
0.56, 175909.81, 87.40, 0.00
0.58, 175909.81, 87.40, 0.00
0.60, 175909.81, 87.40, 0.00
0.62, 175909.81, 87.40, 0.00
0.64, 175909.81, 87.40, 0.00
0.66, 175909.81, 87.40, 0.00
0.68, 175909.81, 87.40, 0.00
0.70, 175909.81, 87.40, 0.00
0.72, 175909.81, 87.40, 0.00
0.74, 175909.81, 87.40, 0.00
0.76, 175909.81, 87.40, 0.00
0.78, 175909.81, 87.40, 0.00
0.80, 175909.81, 87.40, 0.00
0.82, 175909.81, 87.40, 0.00
0.84, 175909.81, 87.40, 0.00
0.86, 175909.81, 87.40, 0.00
0.88, 175909.81, 87.40, 0.00
0.90, 175909.81, 87.40, 0.00
0.92, 175909.81, 87.40, 0.00
0.94, 175909.81, 87.40, 0.00
0.96, 175909.81, 87.40, 0.00
0.98, 175909.81, 87.40, 0.00
1.00, 175909.81, 87.40, 0.00
1.02, 175909.81, 87.40, 0.00
1.04, 175909.81, 87.40, 0.00
1.06, 175909.81, 87.40, 0.00
1.08, 175909.81, 87.40, 0.00
1.10, 175909.81, 87.40, 0.00
1.12, 175909.81, 87.40, 0.00
1.14, 175909.81, 87.40, 0.00
1.16, 175909.81, 87.40, 0.00
1.18, 175909.81, 87.40, 0.00
1.20, 175909.81, 87.40, 0.00
1.22, 175909.81, 87.40, 0.00
1.24, 175909.81, 87.40, 0.00
1.26, 175909.81, 87.40, 0.00
1.28, 175909.81, 87.40, 0.00
1.30, 175909.81, 87.40, 0.00
1.32, 175909.81, 87.40, 0.00
1.34, 175909.81, 87.40, 0.00
1.36, 175909.81, 87.40, 0.00
1.38, 175909.81, 87.40, 0.00
1.40, 175909.81, 87.40, 0.00
1.42, 175909.81, 87.40, 0.00
1.44, 175909.81, 87.40, 0.00
1.46, 175909.81, 87.40, 0.00
1.48, 175909.81, 87.40, 0.00
1.50, 175909.81, 87.40, 0.00
1.52, 175909.81, 87.40, 0.00
1.54, 175909.81, 87.40, 0.00
1.56, 175909.81, 87.40, 0.00
1.58, 175909.81, 87.40, 0.00
1.60, 175909.81, 87.40, 0.00
1.62, 175909.81, 87.40, 0.00
1.64, 175909.81, 87.40, 0.00
1.66, 175909.81, 87.40, 0.00
1.68, 175909.81, 87.40, 0.00
1.70, 175909.81, 87.40, 0.00
1.72, 175909.81, 87.40, 0.00
1.74, 175909.81, 87.40, 0.00
1.76, 175909.81, 87.40, 0.00
1.78, 175909.81, 87.40, 0.00
1.80, 175909.81, 87.40, 0.00
1.82, 175909.81, 87.40, 0.00
1.84, 175909.81, 87.40, 0.00
1.86, 175909.81, 87.40, 0.00
1.88, 175909.81, 87.40, 0.00
1.90, 175909.81, 87.40, 0.00
1.92, 175909.81, 87.40, 0.00
1.94, 175909.81, 87.40, 0.00
1.96, 175909.81, 87.40, 0.00
1.98, 175909.81, 87.40, 0.00
2.00, 175909.81, 87.40, 0.00
2.02, 175909.81, 87.40, 0.00
2.04, 175909.81, 87.40, 0.00
2.06, 175909.81, 87.40, 0.00
2.08, 175909.81, 87.40, 0.00
2.10, 175909.81, 87.40, 0.00
2.12, 175909.81, 87.40, 0.00
2.14, 175909.81, 87.40, 0.00
2.16, 175909.81, 87.40, 0.00
2.18, 175909.81, 87.40, 0.00
2.20, 175909.81, 87.40, 0.00
2.22, 175909.81, 87.40, 0.00
2.24, 175909.81, 87.40, 0.00
2.26, 175909.81, 87.40, 0.00
2.28, 175909.81, 87.40, 0.00
2.30, 175909.81, 87.40, 0.00
2.32, 175909.81, 87.40, 0.00
2.34, 175909.81, 87.40, 0.00
2.36, 175909.81, 87.40, 0.00
2.38, 175909.81, 87.40, 0.00
2.40, 175909.81, 87.40, 0.00
2.42, 175909.81, 87.40, 0.00
2.44, 175909.81, 87.40, 0.00
2.46, 175909.81, 87.40, 0.00
2.48, 175909.81, 87.40, 0.00
2.50, 175909.81, 87.40, 0.00
2.52, 175909.81, 87.40, 0.00
2.54, 175909.81, 87.40, 0.00
2.56, 175909.81, 87.40, 0.00
2.58, 175909.81, 87.40, 0.00
2.60, 175909.81, 87.40, 0.00
2.62, 175909.81, 87.40, 0.00
2.64, 175909.81, 87.40, 0.00
2.66, 175909.81, 87.40, 0.00
2.68, 175909.81, 87.40, 0.00
2.70, 175909.81, 87.40, 0.00
2.72, 175909.81, 87.40, 0.00
2.74, 175909.81, 87.40, 0.00
2.76, 175909.81, 87.40, 0.00
2.78, 175909.81, 87.40, 0.00
2.80, 175909.81, 87.40, 0.00
2.82, 175909.81, 87.40, 0.00
2.84, 175909.81, 87.40, 0.00
2.86, 175909.81, 87.40, 0.00
2.88, 175909.81, 87.40, 0.00
2.90, 175909.81, 87.40, 0.00
2.92, 175909.81, 87.40, 0.00
2.94, 175909.81, 87.40, 0.00
2.96, 175909.81, 87.40, 0.00
2.98, 175909.81, 87.40, 0.00
3.00, 175909.81, 87.40, 0.00
3.02, 175909.81, 87.40, 0.00
3.04, 175909.81, 87.40, 0.00
3.06, 175909.81, 87.40, 0.00
3.08, 175909.81, 87.40, 0.00
3.10, 175909.81, 87.40, 0.00
3.12, 175909.81, 87.40, 0.00
3.14, 175909.81, 87.40, 0.00
3.16, 175909.81, 87.40, 0.00
3.18, 175909.81, 87.40, 0.00
3.20, 175909.81, 87.40, 0.00
3.22, 175909.81, 87.40, 0.00
3.24, 175909.81, 87.40, 0.00
3.26, 175909.81, 87.40, 0.00
3.28, 175909.81, 87.40, 0.00
3.30, 175909.81, 87.40, 0.00
3.32, 175909.81, 87.40, 0.00
3.34, 175909.81, 87.40, 0.00
3.36, 175909.81, 87.40, 0.00
3.38, 175909.81, 87.40, 0.00
3.40, 175909.81, 87.40, 0.00
3.42, 175909.81, 87.40, 0.00
3.44, 175909.81, 87.40, 0.00
3.46, 175909.81, 87.40, 0.00
3.48, 175909.81, 87.40, 0.00
3.50, 175909.81, 87.40, 0.00
3.52, 175909.81, 87.40, 0.00
3.54, 175909.81, 87.40, 0.00
3.56, 175909.81, 87.40, 0.00
3.58, 175909.81, 87.40, 0.00
3.60, 175909.81, 87.40, 0.00
3.62, 175909.81, 87.40, 0.00
3.64, 175909.81, 87.40, 0.00
3.66, 175909.81, 87.40, 0.00
3.68, 175909.81, 87.40, 0.00
3.70, 175909.81, 87.40, 0.00
3.72, 175909.81, 87.40, 0.00
3.74, 175909.81, 87.40, 0.00
3.76, 175909.81, 87.40, 0.00
3.78, 175909.81, 87.40, 0.00
3.80, 175909.81, 87.40, 0.00
3.82, 175909.81, 87.40, 0.00
3.84, 175909.81, 87.40, 0.00
3.86, 175909.81, 87.40, 0.00
3.88, 175909.81, 87.40, 0.00
3.90, 175909.81, 87.40, 0.00
3.92, 175909.81, 87.40, 0.00
3.94, 175909.81, 87.40, 0.00
3.96, 175909.81, 87.40, 0.00
3.98, 175909.81, 87.40, 0.00
4.00, 175909.81, 87.40, 0.00
4.02, 175909.81, 87.40, 0.00
4.04, 175909.81, 87.40, 0.00
4.06, 175909.81, 87.41, 0.00
4.08, 175909.81, 87.40, 0.00
4.10, 175872.98, 87.39, 0.00
4.12, 175836.14, 87.38, 0.00
4.14, 175799.31, 87.39, 0.00
4.16, 175780.88, 87.40, 0.00
4.18, 175744.05, 87.42, 0.00
4.20, 175707.22, 87.44, 0.00
4.22, 175670.38, 87.48, 0.00
4.24, 175651.97, 87.50, 0.00
4.26, 175633.55, 87.52, 0.00
4.28, 175596.70, 87.57, 0.00
4.30, 175559.86, 87.63, 0.00
4.32, 175523.03, 87.69, 0.00
4.34, 175486.19, 87.77, 0.00
4.36, 175449.36, 87.85, 0.00
4.38, 175412.52, 87.94, 0.00
4.40, 175394.09, 87.98, 0.00
4.42, 175375.67, 88.03, 0.00
4.44, 175338.84, 88.14, 0.00
4.46, 175302.02, 88.25, 0.00
4.48, 175283.59, 88.31, 0.00
4.50, 175246.75, 88.44, 0.00
4.52, 175209.92, 88.57, 0.00
4.54, 175173.08, 88.71, 0.00
4.56, 175136.23, 88.86, 0.00
4.58, 175117.81, 88.94, 0.00
4.60, 175080.98, 89.10, 0.00
4.62, 175044.16, 89.26, 0.00
4.64, 175007.30, 89.44, 0.00
4.66, 174970.48, 89.62, 0.00
4.68, 174933.64, 89.82, 0.00
4.70, 174915.22, 89.92, 0.00
4.72, 174878.39, 90.12, 0.00
4.74, 174841.55, 90.33, 0.00
4.76, 174804.70, 90.55, 0.00
4.78, 174767.88, 90.78, 0.00
4.80, 174749.45, 90.90, 0.00
4.82, 174712.62, 91.14, 0.00
4.84, 174675.78, 91.39, 0.00
4.86, 174657.38, 91.51, 0.00
4.88, 174620.53, 91.77, 0.00
4.90, 174602.12, 91.91, 0.00
4.92, 174565.28, 92.18, 0.00
4.94, 174528.44, 92.46, 0.00
4.96, 174491.61, 92.75, 0.00
4.98, 174473.17, 92.89, 0.00
5.00, 174436.36, 93.19, 0.00
5.02, 174399.52, 93.50, 0.00
5.04, 174362.67, 93.82, 0.00
5.06, 174325.84, 94.14, 0.00
5.08, 174289.00, 94.47, 0.00
5.10, 174270.58, 94.64, 0.00
5.12, 174233.75, 94.99, 0.00
5.14, 174196.91, 95.34, 0.00
5.16, 174178.48, 95.52, 0.00
5.18, 174141.64, 95.88, 0.00
5.20, 174104.81, 96.26, 0.00
5.22, 174067.97, 96.64, 0.00
5.24, 174031.14, 97.03, 0.00
5.26, 173994.31, 97.42, 0.00
5.28, 173975.89, 97.62, 0.00
5.30, 173957.47, 97.83, 0.00
5.32, 173939.06, 98.03, 0.00
5.34, 173920.62, 98.24, 0.00
5.36, 173902.22, 98.45, 0.00
5.38, 173865.38, 98.87, 0.00
5.40, 173828.55, 99.31, 0.00
5.42, 173791.70, 99.75, 0.00
5.44, 173754.88, 100.20, 0.00
5.46, 173718.03, 100.66, 0.00
5.48, 173699.61, 100.89, 0.00
5.50, 173662.78, 101.36, 0.00
5.52, 173625.94, 101.83, 0.00
5.54, 173589.11, 102.32, 0.00
5.56, 173552.27, 102.81, 0.00
5.58, 173515.42, 103.32, 0.00
5.60, 173478.59, 103.83, 0.00
5.62, 173441.75, 104.35, 0.00
5.64, 173404.92, 104.87, 0.00
5.66, 173368.09, 105.41, 0.00
5.68, 173331.25, 105.95, 0.00
5.70, 173294.41, 106.50, 0.00
5.72, 173257.58, 107.06, 0.00
5.74, 173239.16, 107.34, 0.00
5.76, 173202.33, 107.91, 0.00
5.78, 173165.48, 108.49, 0.00
5.80, 173128.64, 109.08, 0.00
5.82, 173091.81, 109.68, 0.00
5.84, 173054.97, 110.28, 0.00
5.86, 173036.56, 110.59, 0.00
5.88, 172999.72, 111.20, 0.00
5.90, 172981.30, 111.52, 0.00
5.92, 172944.47, 112.14, 0.00
5.94, 172907.62, 112.78, 0.00
5.96, 172870.80, 113.43, 0.00
5.98, 172833.95, 114.08, 0.00
6.00, 172815.53, 114.41, 0.00
6.02, 172778.69, 115.08, 0.00
6.04, 172741.86, 115.75, 0.00
6.06, 172705.03, 116.43, 0.00
6.08, 172686.61, 116.78, 0.00
6.10, 172649.78, 117.47, 0.00
6.12, 172612.92, 118.18, 0.00
6.14, 172594.52, 118.53, 0.00
6.16, 172557.67, 119.25, 0.00
6.18, 172520.84, 119.97, 0.00
6.20, 172484.00, 120.70, 0.00
6.22, 172447.17, 121.44, 0.00
6.24, 172410.33, 122.19, 0.00
6.26, 172391.91, 122.57, 0.00
6.28, 172355.08, 123.33, 0.00
6.30, 172318.25, 124.10, 0.00
6.32, 172281.41, 124.88, 0.00
6.34, 172262.98, 125.27, 0.00
6.36, 172226.16, 126.06, 0.00
6.38, 172189.31, 126.86, 0.00
6.40, 172152.47, 127.66, 0.00
6.42, 172134.05, 128.07, 0.00
6.44, 172097.22, 128.89, 0.00
6.46, 172060.39, 129.72, 0.00
6.48, 172023.55, 130.55, 0.00
6.50, 171986.70, 131.40, 0.00
6.52, 171949.88, 132.25, 0.00
6.54, 171931.45, 132.68, 0.00
6.56, 171894.62, 133.54, 0.00
6.58, 171857.78, 134.42, 0.00
6.60, 171839.38, 134.86, 0.00
6.62, 171802.53, 135.74, 0.00
6.64, 171765.69, 136.64, 0.00
6.66, 171747.27, 137.09, 0.00
6.68, 171710.44, 138.00, 0.00
6.70, 171673.59, 138.91, 0.00
6.72, 171655.19, 139.37, 0.00
6.74, 171618.34, 140.30, 0.00
6.76, 171581.50, 141.24, 0.00
6.78, 171544.67, 142.18, 0.00
6.80, 171507.83, 143.13, 0.00
6.82, 171489.42, 143.61, 0.00
6.84, 171452.58, 144.58, 0.00
6.86, 171434.17, 145.07, 0.00
6.88, 171397.33, 146.04, 0.00
6.90, 171360.48, 147.03, 0.00
6.92, 171323.66, 148.03, 0.00
6.94, 171286.81, 149.03, 0.00
6.96, 171249.98, 150.04, 0.00
6.98, 171213.14, 151.06, 0.00
7.00, 171176.30, 152.09, 0.00
7.02, 171157.89, 152.61, 0.00
7.04, 171121.05, 153.65, 0.00
7.06, 171102.62, 154.17, 0.00
7.08, 171065.80, 155.23, 0.00
7.10, 171028.95, 156.29, 0.00
7.12, 170992.12, 157.36, 0.00
7.14, 170973.72, 157.90, 0.00
7.16, 170936.88, 158.99, 0.00
7.18, 170900.03, 160.08, 0.00
7.20, 170881.61, 160.63, 0.00
7.22, 170844.77, 161.73, 0.00
7.24, 170807.94, 162.85, 0.00
7.26, 170789.52, 163.41, 0.00
7.28, 170752.69, 164.53, 0.00
7.30, 170734.27, 165.10, 0.00
7.32, 170715.86, 165.67, 0.00
7.34, 170679.02, 166.81, 0.00
7.36, 170642.19, 167.97, 0.00
7.38, 170605.34, 169.13, 0.00
7.40, 170586.92, 169.71, 0.00
7.42, 170550.08, 170.88, 0.00
7.44, 170513.23, 172.06, 0.00
7.46, 170494.83, 172.66, 0.00
7.48, 170457.98, 173.85, 0.00
7.50, 170421.16, 175.06, 0.00
7.52, 170402.73, 175.66, 0.00
7.54, 170365.91, 176.88, 0.00
7.56, 170347.48, 177.49, 0.00
7.58, 170310.66, 178.72, 0.00
7.60, 170292.22, 179.34, 0.00
7.62, 170255.39, 180.58, 0.00
7.64, 170218.55, 181.83, 0.00
7.66, 170181.70, 183.09, 0.00
7.68, 170163.30, 183.72, 0.00
7.70, 170126.47, 184.99, 0.00
7.72, 170089.62, 186.27, 0.00
7.74, 170071.20, 186.92, 0.00
7.76, 170034.38, 188.21, 0.00
7.78, 169997.53, 189.51, 0.00
7.80, 169979.12, 190.17, 0.00
7.82, 169942.28, 191.48, 0.00
7.84, 169905.44, 192.80, 0.00
7.86, 169868.61, 194.14, 0.00
7.88, 169850.19, 194.81, 0.00
7.90, 169813.34, 196.15, 0.00
7.92, 169776.52, 197.50, 0.00
7.94, 169758.09, 198.18, 0.00
7.96, 169721.27, 199.55, 0.00
7.98, 169684.42, 200.93, 0.00
8.00, 169666.00, 201.62, 0.00
8.02, 169629.17, 203.01, 0.00
8.04, 169592.33, 204.40, 0.00
8.06, 169555.48, 205.81, 0.00
8.08, 169518.66, 207.22, 0.00
8.10, 169481.83, 208.65, 0.00
8.12, 169444.98, 210.08, 0.00
8.14, 169426.56, 210.80, 0.00
8.16, 169389.72, 212.24, 0.00
8.18, 169352.89, 213.70, 0.00
8.20, 169334.48, 214.43, 0.00
8.22, 169297.64, 215.89, 0.00
8.24, 169260.80, 217.37, 0.00
8.26, 169242.38, 218.11, 0.00
8.28, 169205.55, 219.60, 0.00
8.30, 169168.70, 221.09, 0.00
8.32, 169150.30, 221.84, 0.00
8.34, 169113.45, 223.35, 0.00
8.36, 169095.03, 224.11, 0.00
8.38, 169058.19, 225.64, 0.00
8.40, 169021.36, 227.17, 0.00
8.42, 168984.52, 228.71, 0.00
8.44, 168947.69, 230.26, 0.00
8.46, 168910.86, 231.82, 0.00
8.48, 168874.02, 233.38, 0.00
8.50, 168855.59, 234.17, 0.00
8.52, 168818.77, 235.75, 0.00
8.54, 168781.92, 237.34, 0.00
8.56, 168745.09, 238.94, 0.00
8.58, 168726.67, 239.74, 0.00
8.60, 168689.84, 241.35, 0.00
8.62, 168653.00, 242.97, 0.00
8.64, 168616.16, 244.60, 0.00
8.66, 168597.73, 245.41, 0.00
8.68, 168560.91, 247.05, 0.00
8.70, 168524.06, 248.70, 0.00
8.72, 168487.23, 250.36, 0.00
8.74, 168450.39, 252.03, 0.00
8.76, 168431.97, 252.87, 0.00
8.78, 168395.14, 254.55, 0.00
8.80, 168376.72, 255.39, 0.00
8.82, 168339.89, 257.09, 0.00
8.84, 168321.47, 257.94, 0.00
8.86, 168284.62, 259.65, 0.00
8.88, 168247.80, 261.36, 0.00
8.90, 168210.95, 263.09, 0.00
8.92, 168192.53, 263.95, 0.00
8.94, 168155.70, 265.69, 0.00
8.96, 168118.86, 267.44, 0.00
8.98, 168082.03, 269.19, 0.00
9.00, 168045.19, 270.96, 0.00
9.02, 168008.34, 272.73, 0.00
9.04, 167971.52, 274.52, 0.00
9.06, 167953.09, 275.41, 0.00
9.08, 167916.27, 277.21, 0.00
9.10, 167879.42, 279.01, 0.00
9.12, 167861.02, 279.92, 0.00
9.14, 167824.17, 281.74, 0.00
9.16, 167787.33, 283.56, 0.00
9.18, 167750.50, 285.40, 0.00
9.20, 167713.67, 287.24, 0.00
9.22, 167676.81, 289.10, 0.00
9.24, 167639.98, 290.96, 0.00
9.26, 167621.56, 291.89, 0.00
9.28, 167584.73, 293.77, 0.00
9.30, 167547.89, 295.66, 0.00
9.32, 167511.06, 297.55, 0.00
9.34, 167492.64, 298.50, 0.00
9.36, 167455.80, 300.41, 0.00
9.38, 167418.97, 302.32, 0.00
9.40, 167400.55, 303.28, 0.00
9.42, 167363.72, 305.21, 0.00
9.44, 167326.88, 307.15, 0.00
9.46, 167308.47, 308.13, 0.00
9.48, 167271.62, 310.08, 0.00
9.50, 167253.20, 311.06, 0.00
9.52, 167216.36, 313.02, 0.00
9.54, 167179.53, 315.00, 0.00
9.56, 167142.70, 316.98, 0.00
9.58, 167124.27, 317.98, 0.00
9.60, 167087.44, 319.97, 0.00
9.62, 167069.02, 320.97, 0.00
9.64, 167032.19, 322.98, 0.00
9.66, 167013.77, 323.99, 0.00
9.68, 166976.94, 326.02, 0.00
9.70, 166958.50, 327.03, 0.00
9.72, 166921.67, 329.07, 0.00
9.74, 166884.83, 331.12, 0.00
9.76, 166847.98, 333.17, 0.00
9.78, 166811.17, 335.23, 0.00
9.80, 166774.33, 337.31, 0.00
9.82, 166737.48, 339.39, 0.00
9.84, 166700.66, 341.48, 0.00
9.86, 166682.23, 342.53, 0.00
9.88, 166645.41, 344.64, 0.00
9.90, 166608.56, 346.75, 0.00
9.92, 166571.73, 348.87, 0.00
9.94, 166553.31, 349.94, 0.00
9.96, 166516.47, 352.07, 0.00
9.98, 166479.64, 354.22, 0.00
10.00, 166442.80, 356.38, 0.00
10.02, 166405.97, 358.54, 0.00
10.04, 166369.12, 360.71, 0.00
10.06, 166332.28, 362.89, 0.00
10.08, 166295.45, 365.08, 0.00
10.10, 166258.61, 367.28, 0.00
10.12, 166240.20, 368.39, 0.00
10.14, 166203.36, 370.60, 0.00
10.16, 166166.52, 372.82, 0.00
10.18, 166129.69, 375.06, 0.00
10.20, 166111.27, 376.18, 0.00
10.22, 166074.44, 378.42, 0.00
10.24, 166056.02, 379.55, 0.00
10.26, 166019.19, 381.81, 0.00
10.28, 165982.34, 384.08, 0.00
10.30, 165963.92, 385.21, 0.00
10.32, 165927.08, 387.50, 0.00
10.34, 165890.25, 389.79, 0.00
10.36, 165853.41, 392.09, 0.00
10.38, 165835.00, 393.24, 0.00
10.40, 165798.16, 395.56, 0.00
10.42, 165761.31, 397.88, 0.00
10.44, 165724.47, 400.21, 0.00
10.46, 165687.64, 402.55, 0.00
10.48, 165650.81, 404.90, 0.00
10.50, 165613.97, 407.26, 0.00
10.52, 165577.14, 409.63, 0.00
10.54, 165558.72, 410.82, 0.00
10.56, 165521.89, 413.20, 0.00
10.58, 165485.05, 415.60, 0.00
10.60, 165448.20, 418.00, 0.00
10.62, 165411.38, 420.41, 0.00
10.64, 165374.53, 422.83, 0.00
10.66, 165337.69, 425.26, 0.00
10.68, 165300.86, 427.69, 0.00
10.70, 165264.03, 430.14, 0.00
10.72, 165227.19, 432.60, 0.00
10.74, 165208.77, 433.83, 0.00
10.76, 165171.94, 436.30, 0.00
10.78, 165135.09, 438.78, 0.00
10.80, 165098.25, 441.27, 0.00
10.82, 165061.42, 443.77, 0.00
10.84, 165024.59, 446.27, 0.00
10.86, 164987.75, 448.79, 0.00
10.88, 164950.91, 451.32, 0.00
10.90, 164914.08, 453.85, 0.00
10.92, 164877.23, 456.40, 0.00
10.94, 164840.39, 458.95, 0.00
10.96, 164821.98, 460.23, 0.00
10.98, 164785.14, 462.80, 0.00
11.00, 164748.31, 465.38, 0.00
11.02, 164729.89, 466.67, 0.00
11.04, 164693.06, 469.26, 0.00
11.06, 164656.22, 471.86, 0.00
11.08, 164619.38, 474.47, 0.00
11.10, 164582.55, 477.09, 0.00
11.12, 164545.70, 479.72, 0.00
11.14, 164508.88, 482.35, 0.00
11.16, 164490.45, 483.68, 0.00
11.18, 164453.61, 486.33, 0.00
11.20, 164435.20, 487.66, 0.00
11.22, 164398.36, 490.32, 0.00
11.24, 164361.53, 493.00, 0.00
11.26, 164324.69, 495.68, 0.00
11.28, 164287.86, 498.38, 0.00
11.30, 164251.02, 501.08, 0.00
11.32, 164214.17, 503.79, 0.00
11.34, 164177.36, 506.51, 0.00
11.36, 164140.52, 509.24, 0.00
11.38, 164103.67, 511.98, 0.00
11.40, 164085.25, 513.36, 0.00
11.42, 164048.41, 516.11, 0.00
11.44, 164011.59, 518.88, 0.00
11.46, 163993.16, 520.26, 0.00
11.48, 163974.73, 521.65, 0.00
11.50, 163937.91, 524.43, 0.00
11.52, 163901.08, 527.22, 0.00
11.54, 163882.66, 528.62, 0.00
11.56, 163845.81, 531.43, 0.00
11.58, 163827.39, 532.84, 0.00
11.60, 163790.56, 535.66, 0.00
11.62, 163772.14, 537.07, 0.00
11.64, 163753.72, 538.49, 0.00
11.66, 163716.88, 541.33, 0.00
11.68, 163680.05, 544.17, 0.00
11.70, 163643.22, 547.03, 0.00
11.72, 163606.38, 549.90, 0.00
11.74, 163569.55, 552.78, 0.00
11.76, 163532.70, 555.66, 0.00
11.78, 163495.86, 558.56, 0.00
11.80, 163477.45, 560.01, 0.00
11.82, 163440.61, 562.92, 0.00
11.84, 163403.78, 565.84, 0.00
11.86, 163385.34, 567.30, 0.00
11.88, 163348.52, 570.24, 0.00
11.90, 163330.11, 571.71, 0.00
11.92, 163293.27, 574.66, 0.00
11.94, 163256.42, 577.61, 0.00
11.96, 163219.58, 580.58, 0.00
11.98, 163182.75, 583.56, 0.00
12.00, 163145.92, 586.54, 0.00
12.02, 163109.08, 589.54, 0.00
12.04, 163072.25, 592.54, 0.00
12.06, 163035.41, 595.56, 0.00
12.08, 162998.56, 598.58, 0.00
12.10, 162980.16, 600.10, 0.00
12.12, 162943.31, 603.13, 0.00
12.14, 162906.48, 606.18, 0.00
12.16, 162869.64, 609.24, 0.00
12.18, 162851.23, 610.77, 0.00
12.20, 162832.81, 612.31, 0.00
12.22, 162795.97, 615.38, 0.00
12.24, 162759.12, 618.47, 0.00
12.26, 162722.30, 621.56, 0.00
12.28, 162685.45, 624.67, 0.00
12.30, 162648.62, 627.78, 0.00
12.32, 162630.20, 629.34, 0.00
12.34, 162593.36, 632.47, 0.00
12.36, 162574.95, 634.04, 0.00
12.38, 162538.11, 637.18, 0.00
12.40, 162519.70, 638.76, 0.00
12.42, 162482.86, 641.91, 0.00
12.44, 162464.44, 643.50, 0.00
12.46, 162427.59, 646.67, 0.00
12.48, 162390.77, 649.85, 0.00
12.50, 162353.94, 653.04, 0.00
12.52, 162317.09, 656.24, 0.00
12.54, 162298.67, 657.85, 0.00
12.56, 162261.83, 661.06, 0.00
12.58, 162225.00, 664.28, 0.00
12.60, 162206.59, 665.90, 0.00
12.62, 162169.75, 669.14, 0.00
12.64, 162151.33, 670.76, 0.00
12.66, 162114.48, 674.02, 0.00
12.68, 162077.66, 677.28, 0.00
12.70, 162040.83, 680.55, 0.00
12.72, 162003.98, 683.83, 0.00
12.74, 161985.56, 685.48, 0.00
12.76, 161948.73, 688.77, 0.00
12.78, 161930.31, 690.43, 0.00
12.80, 161893.47, 693.74, 0.00
12.82, 161856.64, 697.06, 0.00
12.84, 161819.80, 700.39, 0.00
12.86, 161782.97, 703.73, 0.00
12.88, 161746.12, 707.08, 0.00
12.90, 161709.30, 710.44, 0.00
12.92, 161690.88, 712.12, 0.00
12.94, 161654.03, 715.49, 0.00
12.96, 161617.20, 718.87, 0.00
12.98, 161580.36, 722.27, 0.00
13.00, 161543.53, 725.67, 0.00
13.02, 161525.11, 727.38, 0.00
13.04, 161488.27, 730.79, 0.00
13.06, 161451.44, 734.22, 0.00
13.08, 161433.02, 735.94, 0.00
13.10, 161396.17, 739.38, 0.00
13.12, 161377.75, 741.10, 0.00
13.14, 161340.92, 744.56, 0.00
13.16, 161322.50, 746.29, 0.00
13.18, 161285.67, 749.76, 0.00
13.20, 161248.83, 753.24, 0.00
13.22, 161230.41, 754.98, 0.00
13.24, 161193.58, 758.48, 0.00
13.26, 161156.73, 761.98, 0.00
13.28, 161119.91, 765.50, 0.00
13.30, 161101.48, 767.26, 0.00
13.32, 161064.64, 770.79, 0.00
13.34, 161046.23, 772.55, 0.00
13.36, 161009.39, 776.10, 0.00
13.38, 160972.56, 779.65, 0.00
13.40, 160935.72, 783.21, 0.00
13.42, 160898.88, 786.78, 0.00
13.44, 160862.05, 790.37, 0.00
13.46, 160843.62, 792.16, 0.00
13.48, 160806.80, 795.76, 0.00
13.50, 160769.95, 799.36, 0.00
13.52, 160733.12, 802.98, 0.00
13.54, 160696.28, 806.61, 0.00
13.56, 160659.44, 810.24, 0.00
13.58, 160641.03, 812.06, 0.00
13.60, 160604.19, 815.71, 0.00
13.62, 160567.36, 819.37, 0.00
13.64, 160530.52, 823.04, 0.00
13.66, 160493.67, 826.72, 0.00
13.68, 160475.27, 828.57, 0.00
13.70, 160438.42, 832.26, 0.00
13.72, 160420.00, 834.11, 0.00
13.74, 160383.17, 837.82, 0.00
13.76, 160346.33, 841.54, 0.00
13.78, 160309.50, 845.27, 0.00
13.80, 160272.66, 849.01, 0.00
13.82, 160254.23, 850.88, 0.00
13.84, 160217.41, 854.63, 0.00
13.86, 160180.58, 858.40, 0.00
13.88, 160162.16, 860.28, 0.00
13.90, 160125.31, 864.06, 0.00
13.92, 160088.47, 867.85, 0.00
13.94, 160051.64, 871.65, 0.00
13.96, 160014.81, 875.45, 0.00
