время, масса, высота, скорость
68.32000000000355, 54267941.40625, 54933.11187876866, 1126.6394402787103
68.34000000000354, 54259652.34375, 54965.479926619795, 1126.8289140600123
68.36000000000354, 54251367.1875, 54997.843191982945, 1127.019370242601
68.38000000000353, 54243085.9375, 55030.20181773475, 1127.2126711439364
68.40000000000353, 54238941.40625, 55046.37954111211, 1127.3116900853008
68.42000000000353, 54230656.25, 55078.73198336002, 1127.5117289292184
68.44000000000352, 54222371.09375, 55111.0806295668, 1127.7151670814635
68.46000000000352, 54214085.9375, 55143.42561887123, 1127.9190983753283
68.48000000000351, 54205800.78125, 55175.76685359166, 1128.1221172225137
68.50000000000351, 54197515.625, 55208.104233913706, 1128.324041454439
68.5200000000035, 54193375.0, 55224.271450565895, 1128.4246038714414
68.5400000000035, 54185089.84375, 55256.602891087416, 1128.625221323027
68.5600000000035, 54180945.3125, 55272.76710125862, 1128.7254265367756
68.5800000000035, 54172660.15625, 55305.092313729925, 1128.9227403384446
68.60000000000349, 54164375.0, 55337.41287462297, 1129.11556721126
68.62000000000349, 54160234.375, 55353.57135891612, 1129.211542355661
68.64000000000348, 54151945.3125, 55385.88455010939, 1129.4004891724871
68.66000000000348, 54143660.15625, 55418.19260386948, 1129.5891551047314
68.68000000000347, 54135375.0, 55450.49561788677, 1129.7793625444267
68.70000000000347, 54127089.84375, 55482.79369313584, 1129.970895302778
68.72000000000347, 54118804.6875, 55515.08691871143, 1130.163498408171
68.74000000000346, 54110519.53125, 55547.37537410145, 1130.3572303356607
68.76000000000346, 54106378.90625, 55563.5178299743, 1130.4543910638113
68.78000000000345, 54098093.75, 55595.79939502897, 1130.6524834957238
68.80000000000345, 54093949.21875, 55611.93863959692, 1130.7538831158465
68.82000000000345, 54085664.0625, 55644.21415127558, 1130.9575466784854
68.84000000000344, 54077378.90625, 55676.48592432903, 1131.1647064404149
68.86000000000344, 54073238.28125, 55692.620458864956, 1131.2685244062186
68.88000000000343, 54064953.125, 55724.886760670575, 1131.4754947012257
68.90000000000343, 54060808.59375, 55741.018504229956, 1131.5785606638017
68.92000000000343, 54052523.4375, 55773.27911387605, 1131.783863409914
68.94000000000342, 54048382.8125, 55789.407960056094, 1131.8861804182761
68.96000000000342, 54040097.65625, 55821.662693628576, 1132.090515748951
68.98000000000341, 54031812.5, 55853.91339881311, 1132.2935909351918
69.00000000000341, 54023527.34375, 55886.15965278563, 1132.4911788403228
69.0200000000034, 54015238.28125, 55918.40106926742, 1132.6851197129367
69.0400000000034, 54006953.125, 55950.6373864956, 1132.8766617411748
69.0600000000034, 53998671.875, 55982.868648877135, 1133.0696327032094
69.0800000000034, 53990386.71875, 56015.09495950339, 1133.2640783069926
69.10000000000339, 53986246.09375, 56031.20628911443, 1133.3617852303457
69.12000000000339, 53977957.03125, 56063.42535789893, 1133.5580296436967
69.14000000000338, 53973816.40625, 56079.533120142645, 1133.6566551550948
69.16000000000338, 53965531.25, 56111.745145330904, 1133.8546889055335
69.18000000000337, 53957246.09375, 56143.952658956754, 1134.0558791728897
69.20000000000337, 53953101.5625, 56160.05488534924, 1134.158920036132
69.22000000000337, 53944816.40625, 56192.2563589894, 1134.3654890329717
69.24000000000336, 53936531.25, 56224.453925414826, 1134.5732846008357
69.26000000000336, 53932390.625, 56240.551329120644, 1134.6787216382409
69.28000000000335, 53924105.46875, 56272.74347087834, 1134.8901494579097
69.30000000000335, 53915820.3125, 56304.93197461194, 1135.1004650999744
69.32000000000335, 53911679.6875, 56321.024833579664, 1135.2051637748646
69.34000000000334, 53903394.53125, 56353.207715482335, 1135.4142073190044
